stigmaID,plantID,slide#,cover,day,round,month,year,stigma#,dpurp_pollen,amocan_pollen,aster_pollen,dcand_pollen,unknown_hetero_pollen,date_processed,processed_by,notes
11b_121_1_24july,11B,121,r,24,4,July,2018,1,2,0,0,0,0,10/31/2018,GM,
11b_121_2_24july,11B,121,r,24,4,July,2018,2,11,1,3,0,2,10/31/2018,GM,
16b_122_1_24july,16B,122,l,24,4,July,2018,1,6,0,0,0,2,10/31/2018,GM,
16b_122_2_24july,16B,122,l,24,4,July,2018,2,17,0,0,0,0,10/31/2018,GM,
16b_122_3_24july,16B,122,l,24,4,July,2018,3,10,0,0,0,0,10/31/2018,GM,
16b_122_1_24july,16B,122,r,24,4,July,2018,1,NA,NA,NA,NA,NA,10/31/2018,GM,tip missing
16b_122_2_24july,16B,122,r,24,4,July,2018,2,12,0,0,0,0,10/31/2018,GM,
17b_123_1_24july,17B,123,l,24,4,July,2018,1,0,0,0,0,0,10/31/2018,GM,
38b_123_1_24july,38B,123,r,24,4,July,2018,1,5,0,0,0,2,10/31/2018,GM,
38b_123_2_24july,38B,123,r,24,4,July,2018,2,15,1,0,0,0,10/31/2018,GM,
38b_123_3_24july,38B,123,r,24,4,July,2018,3,1,0,0,0,0,10/31/2018,GM,
35b_124_1_24july,35B,124,l,24,4,July,2018,1,1,0,0,0,0,10/31/2018,GM,
35b_124_2_24july,35B,124,l,24,4,July,2018,2,4,0,0,0,1,10/31/2018,GM,
35b_124_3_24july,35B,124,l,24,4,July,2018,3,2,0,0,0,0,10/31/2018,GM,
35b_124_1_24july,35B,124,r,24,4,July,2018,1,4,0,0,0,0,10/31/2018,GM,
35b_124_2_24july,35B,124,r,24,4,July,2018,2,0,0,0,0,0,10/31/2018,GM,
26b_125_1_24july,26B,125,l,24,4,July,2018,1,6,0,0,0,0,10/31/2018,GM,
26b_125_2_24july,26B,125,l,24,4,July,2018,2,0,0,4,0,0,10/31/2018,GM,
26b_125_3_24july,26B,125,l,24,4,July,2018,3,19,0,0,0,1,10/31/2018,GM,
27b_125_1_24july,27B,125,r,24,4,July,2018,1,26,0,2,0,1,10/31/2018,GM,
27b_125_2_24july,27B,125,r,24,4,July,2018,2,7,0,2,0,0,10/31/2018,GM,
27b_125_3_24july,27B,125,r,24,4,July,2018,3,0,0,0,0,0,10/31/2018,GM,
29b_126_1_24july,29B,126,l,24,4,July,2018,1,0,0,0,0,0,10/31/2018,GM,
29b_126_2_24july,29B,126,l,24,4,July,2018,2,0,0,0,0,0,10/31/2018,GM,
22b_126_1_24july,22B,126,r,24,4,July,2018,1,2,0,0,0,0,10/31/2018,GM,
30b_127_1_24july,30B,127,l,24,4,July,2018,1,1,0,1,0,1,10/31/2018,GM,
23b_127_1_24july,23B,127,r,24,4,July,2018,1,0,0,0,0,0,10/31/2018,GM,
23b_127_2_24july,23B,127,r,24,4,July,2018,2,0,0,0,0,0,10/31/2018,GM,stigma very thin and looks dehydrated/shrivled
26ub_128_1_24july,26UB,128,l,24,4,July,2018,1,3,0,0,0,0,10/31/2018,GM,
39ub_128_1_24july,39UB,128,r,24,4,July,2018,1,6,0,0,1,0,10/31/2018,GM,
39ub_128_2_24july,39UB,128,r,24,4,July,2018,2,1,0,0,0,0,10/31/2018,GM,
25ub_129_1_24july,25UB,129,l,24,4,July,2018,1,5,0,0,0,0,10/31/2018,GM,
25ub_129_2_24july,25UB,129,l,24,4,July,2018,2,8,0,0,0,1,10/31/2018,GM,
25ub_129_3_24july,25UB,129,l,24,4,July,2018,3,0,1,1,0,0,10/31/2018,GM,
25ub_129_1_24july,25UB,129,r,24,4,July,2018,1,1,0,0,0,0,10/31/2018,GM,
25ub_129_2_24july,25UB,129,r,24,4,July,2018,2,4,0,2,3,0,10/31/2018,GM,
22ub_130_1_24july,22UB,130,l,24,4,July,2018,1,7,0,0,0,0,10/31/2018,GM,
29ub_130_1_24july,29UB,130,r,24,4,July,2018,1,5,0,0,1,1,10/31/2018,GM,
29ub_130_2_24july,29UB,130,r,24,4,July,2018,2,7,2,0,0,0,10/31/2018,GM,
22ub_131_1_24july,22UB,131,l,24,4,July,2018,1,1,0,0,0,0,10/31/2018,GM,
30ub_131_1_24july,30UB,131,r,24,4,July,2018,1,13,0,0,0,0,10/31/2018,GM,
30ub_131_2_24july,30UB,131,r,24,4,July,2018,2,0,0,0,0,0,10/31/2018,GM,
28ub_132_1_24july,28UB,132,l,24,4,July,2018,1,NA,NA,NA,NA,NA,10/31/2018,GM,tip missing
28ub_132_2_24july,28UB,132,l,24,4,July,2018,2,10,0,0,1,1,10/31/2018,GM,
28ub_132_3_24july,28UB,132,l,24,4,July,2018,3,8,0,0,0,1,10/31/2018,GM,
28ub_132_1_24july,28UB,132,r,24,4,July,2018,1,2,0,0,0,0,10/31/2018,GM,
28ub_132_2_24july,28UB,132,r,24,4,July,2018,2,2,0,0,0,1,10/31/2018,GM,
27ub_133_1_24july,27UB,133,l,24,4,July,2018,1,4,0,0,0,0,10/31/2018,GM,
27ub_133_2_24july,27UB,133,l,24,4,July,2018,2,0,0,0,0,0,10/31/2018,GM,
17b_133_1_30july,17B,133,r,30,6,July,2018,1,2,0,0,0,0,10/31/2018,GM,
35b_134_1_30july,35B,134,l,30,6,July,2018,1,NA,NA,NA,NA,NA,10/31/2018,GM,tip missing
19b_134_1_30july,19B,134,r,30,6,July,2018,1,9,0,0,0,1,10/31/2018,GM,
19b_134_2_30july,19B,134,r,30,6,July,2018,2,11,0,0,0,2,10/31/2018,GM,
19b_134_3_30july,19B,134,r,30,6,July,2018,3,13,0,0,0,1,10/31/2018,GM,
34b_135_1_30july,34B,135,l,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
45b_135_1_30july,45B,135,r,30,6,July,2018,1,1,0,0,0,0,10/31/2018,GM,
44b_136_1_30july,44B,136,l,30,6,July,2018,1,4,0,0,0,0,10/31/2018,GM,
36b_136_1_30july,36B,136,r,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
36b_136_2_30july,36B,136,r,30,6,July,2018,2,0,0,0,0,0,10/31/2018,GM,
14b_137_1_30july,14B,137,l,30,6,July,2018,1,NA,NA,NA,NA,NA,10/31/2018,GM,tip missing
16b_137_1_30july,16B,137,r,30,6,July,2018,1,4,0,0,0,0,10/31/2018,GM,
16b_137_2_30july,16B,137,r,30,6,July,2018,2,12,0,0,0,1,10/31/2018,GM,
16b_137_3_30july,16B,137,r,30,6,July,2018,3,3,0,0,0,0,10/31/2018,GM,
16b_137_4_30july,16B,137,r,30,6,July,2018,4,1,0,0,0,1,10/31/2018,GM,
45ub_138_1_30july,45UB,138,l,30,6,July,2018,1,1,0,0,0,0,10/31/2018,GM,
45ub_138_2_30july,45UB,138,l,30,6,July,2018,2,12,0,0,3,1,10/31/2018,GM,
45ub_138_3_30july,45UB,138,l,30,6,July,2018,3,0,0,0,0,0,10/31/2018,GM,
45ub_138_4_30july,45UB,138,l,30,6,July,2018,4,6,0,0,0,1,10/31/2018,GM,
36ub_138_1_30july,36UB,138,r,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
36ub_138_2_30july,36UB,138,r,30,6,July,2018,2,0,0,0,0,0,10/31/2018,GM,
36ub_138_3_30july,36UB,138,r,30,6,July,2018,3,0,0,0,0,0,10/31/2018,GM,
19ub_139_1_30july,19UB,139,l,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
19ub_139_2_30july,19UB,139,l,30,6,July,2018,2,0,0,0,0,0,10/31/2018,GM,
14ub_139_1_30july,14UB,139,r,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
14ub_139_2_30july,14UB,139,r,30,6,July,2018,2,NA,NA,NA,NA,NA,10/31/2018,GM,tip missing
14ub_139_3_30july,14UB,139,r,30,6,July,2018,3,13,0,0,0,0,10/31/2018,GM,
45ub_140_1_30july,45UB,140,l,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
45ub_140_2_30july,45UB,140,l,30,6,July,2018,2,2,0,0,0,0,10/31/2018,GM,
37b_140_1_30july,37B,140,r,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
26b_141_1_30july,26B,141,l,30,6,July,2018,1,7,0,6,0,3,10/31/2018,GM,"repressed, pollen near stigma was on stigma before repressing"
41b_141_1_30july,41B,141,r,30,6,July,2018,1,12,0,1,0,0,10/31/2018,GM,
41b_141_2_30july,41B,141,r,30,6,July,2018,2,26,0,0,0,1,10/31/2018,GM,
41b_141_3_30july,41B,141,r,30,6,July,2018,3,19,0,0,0,0,10/31/2018,GM,
41b_141_4_30july,41B,141,r,30,6,July,2018,4,20,0,1,0,0,10/31/2018,GM,
41b_142_1_30july,41B,142,l,30,6,July,2018,1,16,0,4,0,2,10/31/2018,GM,
41b_142_2_30july,41B,142,l,30,6,July,2018,2,18,0,0,0,0,10/31/2018,GM,
41b_142_3_30july,41B,142,l,30,6,July,2018,3,21,0,0,2,11,10/31/2018,GM,
41b_142_1_30july,41B,142,r,30,6,July,2018,1,19,0,0,0,0,10/31/2018,GM,
41b_142_2_30july,41B,142,r,30,6,July,2018,2,22,0,0,0,1,10/31/2018,GM,
41b_142_3_30july,41B,142,r,30,6,July,2018,3,5,0,0,0,0,10/31/2018,GM,
28b_143_1_30july,28B,143,l,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
28b_143_2_30july,28B,143,l,30,6,July,2018,2,6,1,0,0,0,10/31/2018,GM,
42b_143_1_30july,42B,143,r,30,6,July,2018,1,3,1,0,0,0,10/31/2018,GM,
40b_144_1_30july,40B,144,l,30,6,July,2018,1,2,0,0,0,0,10/31/2018,GM,
40b_144_2_30july,40B,144,l,30,6,July,2018,2,0,0,0,0,0,10/31/2018,GM,
40b_144_3_30july,40B,144,l,30,6,July,2018,3,0,0,0,0,0,10/31/2018,GM,stigma tip partially missing
40b_144_4_30july,40B,144,l,30,6,July,2018,4,5,0,0,0,0,10/31/2018,GM,
29b_144_1_30july,29B,144,r,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
29b_144_2_30july,29B,144,r,30,6,July,2018,2,0,0,0,0,0,10/31/2018,GM,
38b_145_1_30july,38B,145,l,30,6,July,2018,1,18,0,3,0,2,10/31/2018,GM,
39b_145_1_30july,39B,145,r,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
27b_146_1_30july,27B,146,l,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
27b_146_2_30july,27B,146,l,30,6,July,2018,2,11,0,3,0,0,10/31/2018,GM,
27b_146_3_30july,27B,146,l,30,6,July,2018,3,1,0,0,0,0,10/31/2018,GM,
27b_146_1_30july,27B,146,r,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
27b_146_2_30july,27B,146,r,30,6,July,2018,2,4,0,2,0,1,10/31/2018,GM,
23b_147_1_30july,23B,147,l,30,6,July,2018,1,2,0,0,0,0,10/31/2018,GM,
23b_147_2_30july,23B,147,l,30,6,July,2018,2,NA,NA,NA,NA,NA,10/31/2018,GM,tip missing
23b_147_3_30july,23B,147,l,30,6,July,2018,3,0,0,0,1,2,10/31/2018,GM,
23b_147_4_30july,23B,147,l,30,6,July,2018,4,0,0,0,0,0,10/31/2018,GM,
48b_147_1_30july,48B,147,r,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,tip partially missing
3b_148_1_30july,3B,148,l,30,6,July,2018,1,14,0,0,1,0,10/31/2018,GM,
3b_148_2_30july,3B,148,l,30,6,July,2018,2,19,0,0,0,1,10/31/2018,GM,
3b_148_3_30july,3B,148,l,30,6,July,2018,3,0,0,0,0,0,10/31/2018,GM,
3b_148_1_30july,3B,148,r,30,6,July,2018,1,19,0,0,0,2,10/31/2018,GM,
3b_148_2_30july,3B,148,r,30,6,July,2018,2,5,0,0,0,0,10/31/2018,GM,
3b_148_3_30july,3B,148,r,30,6,July,2018,3,14,0,0,1,2,10/31/2018,GM,
33b_149_1_30july,33B,149,l,30,6,July,2018,1,2,0,2,0,1,10/31/2018,GM,
33b_149_2_30july,33B,149,l,30,6,July,2018,2,9,0,0,0,0,10/31/2018,GM,
31b_149_1_30july,31B,149,r,30,6,July,2018,1,NA,NA,NA,NA,NA,10/31/2018,GM,tip broken
46b_150_1_30july,46B,150,l,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
46b_150_2_30july,46B,150,l,30,6,July,2018,2,16,0,0,0,0,10/31/2018,GM,
32b_150_1_30july,32B,150,r,30,6,July,2018,1,6,0,0,1,0,10/31/2018,GM,
6b_151_1_30july,6B,151,l,30,6,July,2018,1,3,0,0,0,0,10/31/2018,GM,
6b_151_2_30july,6B,151,l,30,6,July,2018,2,5,0,0,0,0,10/31/2018,GM,
6b_151_3_30july,6B,151,l,30,6,July,2018,3,2,0,0,0,0,10/31/2018,GM,
6b_151_1_30july,6B,151,r,30,6,July,2018,1,3,2,0,0,0,10/31/2018,GM,
6b_151_2_30july,6B,151,r,30,6,July,2018,2,3,1,0,0,0,10/31/2018,GM,
4b_152_1_30july,4B,152,l,30,6,July,2018,1,1,0,0,0,0,10/31/2018,GM,
48ub_152_1_30july,48UB,152,r,30,6,July,2018,1,1,0,0,0,0,10/31/2018,GM,
9ub_153_1_30july,9UB,153,l,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,tip partially broken
47ub_153_1_30july,47UB,153,r,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
5ub_154_1_30july,5UB,154,l,30,6,July,2018,1,5,0,0,0,0,10/31/2018,GM,
32ub_154_1_30july,32UB,154,r,30,6,July,2018,1,7,0,0,1,0,10/31/2018,GM,
1ub_155_1_30july,1UB,155,l,30,6,July,2018,1,NA,NA,NA,NA,NA,10/31/2018,GM,tip missing
29ub_155_1_30july,29UB,155,r,30,6,July,2018,1,0,0,0,0,0,10/31/2018,GM,
24ub_156_1_30july,24UB,156,l,30,6,July,2018,1,5,0,0,0,0,10/31/2018,GM,
24ub_156_2_30july,24UB,156,l,30,6,July,2018,2,0,0,0,0,0,10/31/2018,GM,
27ub_156_1_30july,27UB,156,r,30,6,July,2018,1,9,0,0,1,0,10/31/2018,GM,
27ub_156_2_30july,27UB,156,r,30,6,July,2018,2,4,0,0,0,0,10/31/2018,GM,
27ub_156_3_30july,27UB,156,r,30,6,July,2018,3,24,0,0,0,0,10/31/2018,GM,
27ub_156_4_30july,27UB,156,r,30,6,July,2018,4,0,0,0,0,0,10/31/2018,GM,
41ub_157_1_30july,41UB,157,l,30,6,July,2018,1,17,0,2,0,0,10/31/2018,GM,
41ub_157_2_30july,41UB,157,l,30,6,July,2018,2,9,0,0,0,1,10/31/2018,GM,
41ub_157_3_30july,41UB,157,l,30,6,July,2018,3,11,0,0,0,0,10/31/2018,GM,
41ub_157_1_30july,41UB,157,r,30,6,July,2018,1,1,0,0,0,0,10/31/2018,GM,
41ub_157_2_30july,41UB,157,r,30,6,July,2018,2,4,0,0,0,0,10/31/2018,GM,
40ub_158_1_30july,40UB,158,l,30,6,July,2018,1,2,0,0,0,14,10/31/2018,GM,
40ub_158_2_30july,40UB,158,l,30,6,July,2018,2,6,0,0,0,0,10/31/2018,GM,
33ub_158_1_30july,33UB,158,r,30,6,July,2018,1,6,0,1,0,0,10/31/2018,GM,
37ub_159_1_30july,37UB,159,l,30,6,July,2018,1,30,0,3,3,0,10/31/2018,AK,
27ub_159_1_27july,27UB,159,r,27,5,July,2018,1,NA,NA,NA,NA,NA,10/31/2018,AK,stigma tip missing
27ub_159_2_27july,27UB,159,r,27,5,July,2018,2,8,0,0,0,1,10/31/2018,AK,
27ub_159_3_27july,27UB,159,r,27,5,July,2018,3,2,0,0,0,0,10/31/2018,AK,
27ub_159_4_27july,27UB,159,r,27,5,July,2018,4,0,0,0,0,0,10/31/2018,AK,
39ub_160_1_27july,39UB,160,l,27,5,July,2018,1,3,0,0,0,0,10/31/2018,AK,
30ub_160_1_27july,30UB,160,r,27,5,July,2018,1,12,0,0,0,0,10/31/2018,AK,
37ub_161_1_27july,37UB,161,l,27,5,July,2018,1,32,0,0,0,0,10/31/2018,AK,
37ub_161_2_27july,37UB,161,l,27,5,July,2018,2,16,3,0,0,0,10/31/2018,AK,
38ub_161_1_27july,38UB,161,r,27,5,July,2018,1,3,0,1,1,0,10/31/2018,AK,
38ub_161_2_27july,38UB,161,r,27,5,July,2018,2,6,0,0,0,0,10/31/2018,AK,
41ub_162_1_27july,41UB,162,l,27,5,July,2018,1,29,0,0,0,0,10/31/2018,AK,
41ub_162_2_27july,41UB,162,l,27,5,July,2018,2,44,0,0,0,2,10/31/2018,AK,
41ub_162_3_27july,41UB,162,l,27,5,July,2018,3,5,1,0,0,0,10/31/2018,AK,
41ub_162_4_27july,41UB,162,l,27,5,July,2018,4,9,0,0,0,0,10/31/2018,AK,
26ub_162_1_27july,26UB,162,r,27,5,July,2018,1,0,0,0,0,0,10/31/2018,AK,
24ub_163_1_27july,24UB,163,l,27,5,July,2018,1,0,0,0,0,0,10/31/2018,AK,
24ub_163_2_27july,24UB,163,l,27,5,July,2018,2,0,0,0,0,0,10/31/2018,AK,
29ub_163_1_27july,29UB,163,r,27,5,July,2018,1,0,0,0,0,0,10/31/2018,AK,
29ub_163_2_27july,29UB,163,r,27,5,July,2018,2,0,2,0,0,0,10/31/2018,AK,
29ub_163_3_27july,29UB,163,r,27,5,July,2018,3,0,0,0,0,0,10/31/2018,AK,
25ub_164_1_27july,25UB,164,l,27,5,July,2018,1,2,0,0,0,3,10/31/2018,AK,
25ub_164_2_27july,25UB,164,l,27,5,July,2018,2,2,1,0,0,0,10/31/2018,AK,
25ub_164_3_27july,25UB,164,l,27,5,July,2018,3,0,0,0,0,0,10/31/2018,AK,
25ub_164_4_27july,25UB,164,l,27,5,July,2018,4,0,0,0,0,0,10/31/2018,AK,
28ub_164_1_27july,28UB,164,r,27,5,July,2018,1,1,0,0,0,0,10/31/2018,AK,
28ub_164_2_27july,28UB,164,r,27,5,July,2018,2,13,0,0,0,1,10/31/2018,AK,
28ub_164_3_27july,28UB,164,r,27,5,July,2018,3,0,0,0,0,0,10/31/2018,AK,
28ub_164_4_27july,28UB,164,r,27,5,July,2018,4,1,1,0,0,0,10/31/2018,AK,slide labeled as 5s but only has 4s- one stigma ripped in multiple sections but only 1 with stigma tip
40ub_165_1_27july,40UB,165,l,27,5,July,2018,1,NA,NA,NA,NA,NA,10/31/2018,AK,ALAN CHECK: I dont know what to label this as but not a typical stigma
47ub_165_1_27july,47UB,165,r,27,5,July,2018,1,NA,NA,NA,NA,NA,10/31/2018,AK,nothing present on slide?
33ub_166_1_27july,33UB,166,l,27,5,July,2018,1,5,0,0,0,0,10/31/2018,AK,
5ub_166_1_27july,5UB,166,r,27,5,July,2018,1,17,0,0,0,2,10/31/2018,AK,
11ub_167_1_27july,11UB,167,l,27,5,July,2018,1,6,0,0,0,0,10/31/2018,AK,RESOLVED: can't read plant id#
16b_167_1_27july,16B,167,r,27,5,July,2018,1,20,0,0,0,0,10/31/2018,AK,"many more pollen grains scatter along length of stigma, not included in count"
16b_167_2_27july,16B,167,r,27,5,July,2018,2,12,1,0,0,0,10/31/2018,AK,
16b_167_3_27july,16B,167,r,27,5,July,2018,3,19,0,0,0,1,10/31/2018,AK,
16b_167_4_27july,16B,167,r,27,5,July,2018,4,15,0,0,0,0,10/31/2018,AK,
16b_168_1_27july,16B,168,l,27,5,July,2018,1,8,1,0,0,0,10/31/2018,AK,
16b_168_2_27july,16B,168,l,27,5,July,2018,2,26,0,0,0,0,10/31/2018,AK,
16b_168_3_27july,16B,168,l,27,5,July,2018,3,19,1,0,0,0,10/31/2018,AK,
16b_168_1_27july,16B,168,r,27,5,July,2018,1,8,1,0,2,0,10/31/2018,AK,
16b_168_2_27july,16B,168,r,27,5,July,2018,2,13,0,0,0,0,10/31/2018,AK,
20b_169_1_27july,20B,169,l,27,5,July,2018,1,NA,NA,NA,NA,NA,10/31/2018,AK,tip missing - 1 dpurp pollen present
20b_169_2_27july,20B,169,l,27,5,July,2018,2,8,0,0,2,0,10/31/2018,AK,
20b_169_3_27july,20B,169,l,27,5,July,2018,3,0,0,0,0,0,10/31/2018,AK,
20b_169_1_27july,20B,169,r,27,5,July,2018,1,0,0,0,0,0,10/31/2018,AK,
20b_169_2_27july,20B,169,r,27,5,July,2018,2,5,1,0,0,0,10/31/2018,AK,
35b_170_1_27july,35B,170,l,27,5,July,2018,1,9,0,0,0,0,11/2/2018,GM,
35b_170_2_27july,35B,170,l,27,5,July,2018,2,7,0,0,0,2,11/2/2018,GM,
19b_170_1_27july,19B,170,r,27,5,July,2018,1,1,0,0,0,0,11/2/2018,GM,
19b_170_2_27july,19B,170,r,27,5,July,2018,2,3,0,0,1,0,11/2/2018,GM,
19b_170_3_27july,19B,170,r,27,5,July,2018,3,4,0,0,1,0,11/2/2018,GM,
19b_170_4_27july,19B,170,r,27,5,July,2018,4,9,0,0,0,0,11/2/2018,GM,
11b_171_1_27july,11B,171,l,27,5,July,2018,1,1,0,0,0,0,11/2/2018,GM,
12b_171_1_27july,12B,171,r,27,5,July,2018,1,0,0,0,0,0,11/2/2018,GM,
12b_171_2_27july,12B,171,r,27,5,July,2018,2,2,0,0,0,6,11/2/2018,GM,
12b_171_3_27july,12B,171,r,27,5,July,2018,3,0,0,0,0,0,11/2/2018,GM,tip looks partially broken
12b_171_4_27july,12B,171,r,27,5,July,2018,4,0,0,0,0,2,11/2/2018,GM,
12b_172_1_27july,12B,172,l,27,5,July,2018,1,1,0,1,0,0,11/2/2018,GM,
12b_172_2_27july,12B,172,l,27,5,July,2018,2,3,0,0,0,0,11/2/2018,GM,
12b_172_3_27july,12B,172,l,27,5,July,2018,3,2,0,0,3,2,11/2/2018,GM,
13b_172_1_27july,13B,172,r,27,5,July,2018,1,7,0,1,1,3,11/2/2018,GM,
14b_173_1_27july,14B,173,l,27,5,July,2018,1,7,0,0,0,0,11/2/2018,GM,
14b_173_2_27july,14B,173,l,27,5,July,2018,2,14,0,0,0,0,11/2/2018,GM,
14b_173_3_27july,14B,173,l,27,5,July,2018,3,3,0,0,0,0,11/2/2018,GM,
14b_173_4_27july,14B,173,l,27,5,July,2018,4,0,0,0,0,0,11/2/2018,GM,
3ub_173_1_27july,3UB,173,r,27,5,July,2018,1,12,0,0,0,1,11/2/2018,GM,
3ub_173_2_27july,3UB,173,r,27,5,July,2018,2,14,0,2,0,2,11/2/2018,GM,
17b_174_1_27july,17B,174,l,27,5,July,2018,1,25,0,0,1,0,11/2/2018,GM,
2ub_174_1_27july,2UB,174,r,27,5,July,2018,1,2,0,0,0,0,11/2/2018,GM,
1ub_175_1_27july,1UB,175,l,27,5,July,2018,1,26,0,0,0,1,11/2/2018,GM,
1ub_175_2_27july,1UB,175,l,27,5,July,2018,2,5,0,1,0,0,11/2/2018,GM,
1ub_175_3_27july,1UB,175,l,27,5,July,2018,3,8,0,0,0,2,11/2/2018,GM,
1ub_175_4_27july,1UB,175,l,27,5,July,2018,4,12,0,0,1,0,11/2/2018,GM,
1ub_175_1_27july,1UB,175,r,27,5,July,2018,1,21,0,0,0,0,11/2/2018,GM,
1ub_175_2_27july,1UB,175,r,27,5,July,2018,2,8,0,0,0,0,11/2/2018,GM,
1ub_175_3_27july,1UB,175,r,27,5,July,2018,3,14,0,0,0,0,11/2/2018,GM,
32ub_176_1_27july,32UB,176,l,27,5,July,2018,1,28,0,0,0,1,11/2/2018,GM,
32ub_176_2_27july,32UB,176,l,27,5,July,2018,2,27,0,0,0,0,11/2/2018,GM,
32ub_176_3_27july,32UB,176,l,27,5,July,2018,3,30,0,0,2,4,11/2/2018,GM,"repressed, pollen near stigma was moved after pressing"
31ub_176_1_27july,31UB,176,r,27,5,July,2018,1,36,0,1,1,0,11/2/2018,GM,
31ub_176_2_27july,31UB,176,r,27,5,July,2018,2,0,0,0,0,0,11/2/2018,GM,
31ub_176_3_27july,31UB,176,r,27,5,July,2018,3,8,0,0,0,0,11/2/2018,GM,
31ub_176_4_27july,31UB,176,r,27,5,July,2018,4,24,0,1,1,0,11/2/2018,GM,
33b_177_1_27july,33B,177,l,27,5,July,2018,1,13,0,0,0,0,11/2/2018,GM,
33b_177_2_27july,33B,177,l,27,5,July,2018,2,1,0,0,0,0,11/2/2018,GM,
33b_177_3_27july,33B,177,l,27,5,July,2018,3,0,0,0,0,0,11/2/2018,GM,
31b_177_1_27july,31B,177,r,27,5,July,2018,1,1,0,0,0,0,11/2/2018,GM,
31b_177_2_27july,31B,177,r,27,5,July,2018,2,13,0,0,1,1,11/2/2018,GM,
31b_177_3_27july,31B,177,r,27,5,July,2018,3,5,0,0,0,0,11/2/2018,GM,
31b_177_4_27july,31B,177,r,27,5,July,2018,4,19,0,0,0,3,11/2/2018,GM,
4b_178_1_27july,4B,178,l,27,5,July,2018,1,5,0,0,0,0,11/2/2018,GM,
4b_178_2_27july,4B,178,l,27,5,July,2018,2,13,0,0,0,0,11/2/2018,GM,
4b_178_3_27july,4B,178,l,27,5,July,2018,3,4,0,0,0,1,11/2/2018,GM,
4b_178_4_27july,4B,178,l,27,5,July,2018,4,9,0,0,2,0,11/2/2018,GM,
4b_178_1_27july,4B,178,r,27,5,July,2018,1,10,0,0,0,0,11/2/2018,GM,
