stigmaID,plantID,slide#,cover,day,round,month,year,stigma#,dpurp_pollen,amocan_pollen,aster_pollen,dcand_pollen,unknown_hetero_pollen,date_processed,processed_by,notes
4b_178_2_27july,4B,178,r,27,5,July,2018,2,10,0,0,1,0,11/2/2018,GM,
4b_178_3_27july,4B,178,r,27,5,July,2018,3,5,0,0,0,2,11/2/2018,GM,
4b_178_4_27july,4B,178,r,27,5,July,2018,4,16,0,1,0,1,11/2/2018,GM,
4b_179_1_27july,4B,179,l,27,5,July,2018,1,16,0,0,1,0,11/2/2018,GM,
4b_179_2_27july,4B,179,l,27,5,July,2018,2,4,0,2,0,0,11/2/2018,GM,
32b_179_1_27july,32B,179,r,27,5,July,2018,1,20,0,1,0,3,11/2/2018,GM,
40b_180_1_27july,40B,180,l,27,5,July,2018,1,0,0,0,0,0,11/2/2018,GM,
46ub_180_1_27july,46UB,180,r,27,5,July,2018,1,12,0,0,2,0,11/2/2018,GM,
5b_181_1_17july,5B,181,l,17,2,July,2018,1,6,7,0,0,0,11/2/2018,GM,
5b_181_2_17july,5B,181,l,17,2,July,2018,2,8,11,0,0,2,11/2/2018,GM,
5b_181_3_17july,5B,181,l,17,2,July,2018,3,7,3,0,0,0,11/2/2018,GM,
5b_181_4_17july,5B,181,l,17,2,July,2018,4,14,4,0,0,0,11/2/2018,GM,
5b_181_5_17july,5B,181,l,17,2,July,2018,5,10,8,0,0,1,11/2/2018,GM,
5b_181_6_17july,5B,181,l,17,2,July,2018,6,14,16,0,0,0,11/2/2018,GM,
5b_181_7_17july,5B,181,l,17,2,July,2018,7,7,3,0,0,6,11/2/2018,GM,
9b_182_1_17july,9B,182,l,17,2,July,2018,1,2,1,0,0,0,11/2/2018,GM,
9b_182_2_17july,9B,182,l,17,2,July,2018,2,1,2,0,0,0,11/2/2018,GM,
2ub_183_1_18july,2UB,183,l,18,2,July,2018,1,28,1,1,0,0,11/2/2018,GM,was repressed
6b_183_1_27july,6B,183,r,27,5,July,2018,1,15,0,0,0,1,11/2/2018,GM,
6b_183_2_27july,6B,183,r,27,5,July,2018,2,17,0,0,1,1,11/2/2018,GM,
6b_183_3_27july,6B,183,r,27,5,July,2018,3,18,1,0,0,0,11/2/2018,GM,
6b_184_1_27july,6B,184,l,27,5,July,2018,1,8,0,0,0,0,11/2/2018,GM,
6b_184_2_27july,6B,184,l,27,5,July,2018,2,18,1,0,0,2,11/2/2018,GM,
6b_184_3_27july,6B,184,l,27,5,July,2018,3,0,0,0,0,0,11/2/2018,GM,stigma looks really shrivled
6b_184_1_27july,6B,184,r,27,5,July,2018,1,8,0,0,1,0,11/2/2018,GM,
6b_184_2_27july,6B,184,r,27,5,July,2018,2,6,0,0,0,0,11/2/2018,GM,
6b_184_3_27july,6B,184,r,27,5,July,2018,3,16,0,1,0,0,11/2/2018,GM,
6b_184_4_27july,6B,184,r,27,5,July,2018,4,20,0,0,0,0,11/2/2018,GM,
9b_185_1_27july,9B,185,l,27,5,July,2018,1,7,0,0,0,0,11/2/2018,GM,
9b_185_2_27july,9B,185,l,27,5,July,2018,2,4,3,0,0,1,11/2/2018,GM,
9b_185_3_27july,9B,185,l,27,5,July,2018,3,18,0,0,1,0,11/2/2018,GM,
9b_185_4_27july,9B,185,l,27,5,July,2018,4,5,0,0,0,0,11/2/2018,GM,
9b_185_1_27july,9B,185,r,27,5,July,2018,1,7,0,1,0,6,11/2/2018,GM,
9b_185_2_27july,9B,185,r,27,5,July,2018,2,1,0,0,0,0,11/2/2018,GM,
9b_185_3_27july,9B,185,r,27,5,July,2018,3,13,0,0,2,0,11/2/2018,GM,
9b_185_4_27july,9B,185,r,27,5,July,2018,4,3,0,0,0,0,11/2/2018,GM,
9b_186_1_27july,9B,186,l,27,5,July,2018,1,8,0,0,0,0,11/2/2018,GM,
9b_186_2_27july,9B,186,l,27,5,July,2018,2,0,0,0,0,0,11/2/2018,GM,
9b_186_3_27july,9B,186,l,27,5,July,2018,3,11,0,0,0,0,11/2/2018,GM,
3b_186_1_27july,3B,186,r,27,5,July,2018,1,1,0,0,0,0,11/2/2018,GM,
3b_186_2_27july,3B,186,r,27,5,July,2018,2,9,0,0,3,0,11/2/2018,GM,
3b_186_3_27july,3B,186,r,27,5,July,2018,3,2,0,0,0,0,11/2/2018,GM,
3b_187_1_27july,3B,187,l,27,5,July,2018,1,10,0,0,2,0,11/2/2018,AK,
3b_187_2_27july,3B,187,l,27,5,July,2018,2,4,0,0,0,0,11/2/2018,AK,more pollen farther down in stigma- dpurp amor and aster
3b_187_3_27july,3B,187,l,27,5,July,2018,3,8,0,0,3,1,11/2/2018,AK,
3b_187_1_27july,3B,187,r,27,5,July,2018,1,7,0,0,3,0,11/2/2018,AK,bubble is obstructing view of part of stigma tip
3b_187_2_27july,3B,187,r,27,5,July,2018,2,9,0,1,0,0,11/2/2018,AK,
3b_187_3_27july,3B,187,r,27,5,July,2018,3,6,0,0,1,1,11/2/2018,AK,
10b_188_1_27july,10B,188,l,27,5,July,2018,1,12,0,0,2,2,11/2/2018,AK,
10b_188_2_27july,10B,188,l,27,5,July,2018,2,16,0,1,0,1,11/2/2018,AK,repressed
10b_188_3_27july,10B,188,l,27,5,July,2018,3,15,0,0,0,0,11/2/2018,AK,
10b_188_1_27july,10B,188,r,27,5,July,2018,1,NA,NA,NA,NA,NA,11/2/2018,AK,stigma tip missing
10b_188_2_27july,10B,188,r,27,5,July,2018,2,16,0,0,0,0,11/2/2018,AK,
10b_188_3_27july,10B,188,r,27,5,July,2018,3,0,0,0,0,0,11/2/2018,AK,
10b_189_1_27july,10B,189,l,27,5,July,2018,1,1,0,0,0,0,11/2/2018,AK,
10b_189_2_27july,10B,189,l,27,5,July,2018,2,13,0,0,0,0,11/2/2018,AK,
10b_189_3_27july,10B,189,l,27,5,July,2018,3,1,0,0,0,0,11/2/2018,AK,
42b_189_1_27july,42B,189,r,27,5,July,2018,1,1,0,2,0,1,11/2/2018,AK,
40b_190_1_27july,40B,190,l,27,5,July,2018,1,0,0,0,0,0,11/2/2018,AK,
40b_190_2_27july,40B,190,l,27,5,July,2018,2,0,0,2,0,0,11/2/2018,AK,
41b_190_1_27july,41B,190,r,27,5,July,2018,1,0,0,0,0,0,11/2/2018,AK,
41b_190_2_27july,41B,190,r,27,5,July,2018,2,1,0,3,0,0,11/2/2018,AK,
41b_190_3_27july,41B,190,r,27,5,July,2018,3,6,0,0,0,0,11/2/2018,AK,
41b_191_1_27july,41B,191,l,27,5,July,2018,1,0,0,0,0,0,11/2/2018,AK,
41b_191_2_27july,41B,191,l,27,5,July,2018,2,3,0,2,0,0,11/2/2018,AK,
8ub_191_1_27july,8UB,191,r,27,5,July,2018,1,0,0,0,0,0,11/2/2018,AK,
9ub_192_1_27july,9UB,192,l,27,5,July,2018,1,0,0,0,0,0,11/2/2018,AK,
2ub_192_1_27july,2UB,192,r,27,5,July,2018,1,2,0,0,0,0,11/2/2018,AK,2 more dpurp pollen location farther down in stigma
2ub_192_2_27july,2UB,192,r,27,5,July,2018,2,0,0,0,0,0,11/2/2018,AK,
6ub_193_1_27july,6UB,193,l,27,5,July,2018,1,1,0,1,0,0,11/2/2018,AK,
6ub_193_2_27july,6UB,193,l,27,5,July,2018,2,11,0,1,0,0,11/2/2018,AK,
47b_193_1_27july,47B,193,r,27,5,July,2018,1,5,0,0,0,0,11/2/2018,AK,
48b_194_1_27july,48B,194,l,27,5,July,2018,1,1,0,0,1,0,11/2/2018,AK,
46b_194_1_27july,46B,194,r,27,5,July,2018,1,4,0,0,0,0,11/2/2018,AK,
43ub_195_1_27july,43UB,195,l,27,5,July,2018,1,1,0,0,0,0,11/2/2018,AK,
43ub_195_2_27july,43UB,195,l,27,5,July,2018,2,0,0,0,0,0,11/2/2018,AK,
15ub_195_1_27july,15UB,195,r,27,5,July,2018,1,4,0,1,0,1,11/2/2018,AK,
15ub_195_2_27july,15UB,195,r,27,5,July,2018,2,4,0,0,0,0,11/2/2018,AK,
15ub_195_3_27july,15UB,195,r,27,5,July,2018,3,7,0,0,2,0,11/2/2018,AK,
15ub_195_4_27july,15UB,195,r,27,5,July,2018,4,9,1,0,0,0,11/2/2018,AK,
45ub_196_1_27july,45UB,196,l,27,5,July,2018,1,5,0,0,1,0,11/2/2018,AK,
45ub_196_2_27july,45UB,196,l,27,5,July,2018,2,1,0,0,0,0,11/2/2018,AK,
45ub_196_3_27july,45UB,196,l,27,5,July,2018,3,4,0,0,0,0,11/2/2018,AK,
45ub_196_1_27july,45UB,196,r,27,5,July,2018,1,19,0,0,0,0,11/2/2018,AK,
45ub_196_2_27july,45UB,196,r,27,5,July,2018,2,19,0,0,0,1,11/2/2018,AK,
13ub_197_1_27july,13UB,197,l,27,5,July,2018,1,13,0,1,1,0,11/2/2018,AK,
13ub_197_2_27july,13UB,197,l,27,5,July,2018,2,0,0,0,0,0,11/2/2018,AK,
13ub_197_3_27july,13UB,197,l,27,5,July,2018,3,19,0,1,0,0,11/2/2018,AK,
36ub_197_1_27july,36UB,197,r,27,5,July,2018,1,19,0,0,0,0,11/2/2018,AK,
36ub_197_2_27july,36UB,197,r,27,5,July,2018,2,1,0,0,0,0,11/2/2018,AK,
36ub_197_3_27july,36UB,197,r,27,5,July,2018,3,6,0,0,0,0,11/2/2018,AK,
36ub_197_4_27july,36UB,197,r,27,5,July,2018,4,1,0,1,0,0,11/2/2018,AK,
44ub_198_1_27july,44UB,198,l,27,5,July,2018,1,NA,NA,NA,NA,NA,11/2/2018,AK,no stigma tip
19ub_198_1_27july,19UB,198,r,27,5,July,2018,1,0,0,0,0,0,11/2/2018,AK,3 dpurp pollen on stigma but not on tip
19ub_198_2_27july,19UB,198,r,27,5,July,2018,2,0,0,0,0,0,11/2/2018,AK,
19ub_198_3_27july,19UB,198,r,27,5,July,2018,3,2,0,0,0,0,11/2/2018,AK,
19ub_199_1_27july,19UB,199,l,27,5,July,2018,1,0,1,0,0,0,11/2/2018,AK,
19ub_199_2_27july,19UB,199,l,27,5,July,2018,2,0,0,0,0,0,11/2/2018,AK,
19ub_199_3_27july,19UB,199,l,27,5,July,2018,3,0,0,0,0,0,11/2/2018,AK,
14ub_199_1_27july,14UB,199,r,27,5,July,2018,1,4,0,0,0,0,11/2/2018,AK,
14ub_199_2_27july,14UB,199,r,27,5,July,2018,2,0,0,0,0,0,11/2/2018,AK,
14ub_199_3_27july,14UB,199,r,27,5,July,2018,3,1,0,2,0,0,11/2/2018,AK,
14ub_200_1_27july,14UB,200,l,27,5,July,2018,1,1,0,0,0,0,11/2/2018,AK,
14ub_200_2_27july,14UB,200,l,27,5,July,2018,2,0,0,0,0,0,11/2/2018,AK,
14ub_200_3_27july,14UB,200,l,27,5,July,2018,3,0,0,0,1,0,11/2/2018,AK,
45ub_200_1_27july,45UB,200,r,27,5,July,2018,1,0,0,0,0,0,11/2/2018,AK,
43ub_201_1_27july,43UB,201,l,27,5,July,2018,1,0,0,0,0,0,11/2/2018,AK,
34ub_201_1_27july,34UB,201,r,27,5,July,2018,1,0,0,0,0,0,11/2/2018,AK,
34ub_201_2_27july,34UB,201,r,27,5,July,2018,2,0,0,0,0,0,11/2/2018,AK,
34ub_201_3_27july,34UB,201,r,27,5,July,2018,3,0,0,0,0,0,11/2/2018,AK,
34ub_201_4_27july,34UB,201,r,27,5,July,2018,4,0,0,0,0,0,11/2/2018,AK,
34ub_202_1_27july,34UB,202,l,27,5,July,2018,1,0,0,0,0,0,11/2/2018,AK,
36ub_202_1_27july,36UB,202,r,27,5,July,2018,1,6,0,0,0,0,11/2/2018,AK,
36ub_202_2_27july,36UB,202,r,27,5,July,2018,2,22,0,0,0,0,11/2/2018,AK,
36ub_202_3_27july,36UB,202,r,27,5,July,2018,3,4,0,0,0,1,11/2/2018,AK,
36ub_202_4_27july,36UB,202,r,27,5,July,2018,4,10,0,0,0,0,11/2/2018,AK,
35ub_203_1_27july,35UB,203,l,27,5,July,2018,1,1,0,0,0,0,11/2/2018,AK,
35ub_203_2_27july,35UB,203,l,27,5,July,2018,2,0,0,0,0,0,11/2/2018,AK,some pollen scattered away from stigma tip - all dpurp and 1 aster
35ub_203_3_27july,35UB,203,l,27,5,July,2018,3,10,0,0,0,0,11/2/2018,AK,
35ub_203_4_27july,35UB,203,l,27,5,July,2018,4,0,0,0,0,0,11/2/2018,AK,
35ub_203_1_27july,35UB,203,r,27,5,July,2018,1,4,0,0,0,0,11/2/2018,AK,
35ub_203_2_27july,35UB,203,r,27,5,July,2018,2,2,0,0,0,0,11/2/2018,AK,tip seems a bit damaged - 1 dpurp located lower on stigma
35ub_203_3_27july,35UB,203,r,27,5,July,2018,3,0,0,0,0,0,11/2/2018,AK,
35ub_203_4_27july,35UB,203,r,27,5,July,2018,4,1,0,0,0,0,11/2/2018,AK,
23b_204_1_27july,23B,204,l,27,5,July,2018,1,2,0,0,1,1,11/5/2018,GM,
23b_204_2_27july,23B,204,l,27,5,July,2018,2,0,0,0,0,0,11/5/2018,GM,
26b_204_1_27july,26B,204,r,27,5,July,2018,1,0,0,4,0,0,11/5/2018,GM,
26b_204_2_27july,26B,204,r,27,5,July,2018,2,6,0,4,0,0,11/5/2018,GM,
26b_205_1_27july,26B,205,l,27,5,July,2018,1,1,0,4,0,0,11/5/2018,GM,
38b_205_1_27july,38B,205,r,27,5,July,2018,1,4,0,0,0,0,11/5/2018,GM,
38b_205_2_27july,38B,205,r,27,5,July,2018,2,0,0,0,0,0,11/5/2018,GM,
38b_205_3_27july,38B,205,r,27,5,July,2018,3,2,0,0,0,0,11/5/2018,GM,
38b_205_4_27july,38B,205,r,27,5,July,2018,4,0,0,0,0,0,11/5/2018,GM,
39b_206_1_27july,39B,206,l,27,5,July,2018,1,2,0,1,0,0,11/5/2018,GM,
21b_206_1_27july,21B,206,r,27,5,July,2018,1,0,0,0,0,0,11/5/2018,GM,
25b_207_1_27july,25B,207,l,27,5,July,2018,1,0,0,5,0,0,11/5/2018,GM,
25b_207_2_27july,25B,207,l,27,5,July,2018,2,0,0,0,0,0,11/5/2018,GM,
25b_207_3_27july,25B,207,l,27,5,July,2018,3,0,0,1,0,0,11/5/2018,GM,
30b_207_1_27july,30B,207,r,27,5,July,2018,1,2,0,1,0,0,11/5/2018,GM,
30b_207_2_27july,30B,207,r,27,5,July,2018,2,11,0,9,1,3,11/5/2018,GM,
30b_207_3_27july,30B,207,r,27,5,July,2018,3,0,0,0,0,0,11/5/2018,GM,
27b_208_1_27july,27B,208,l,27,5,July,2018,1,10,0,0,0,0,11/5/2018,GM,
27b_208_2_27july,27B,208,l,27,5,July,2018,2,107,1,35,11,0,11/5/2018,GM,"repressed, pollen near stigma tip was connected before repress"
27b_208_3_27july,27B,208,l,27,5,July,2018,3,6,0,1,0,0,11/5/2018,GM,
40b_208_1_7august,40B,208,r,7,8,August,2018,1,0,0,0,0,0,11/5/2018,GM,
42b_209_1_7august,42B,209,l,7,8,August,2018,1,0,0,0,0,0,11/5/2018,GM,
38ub_209_1_7august,38UB,209,r,7,8,August,2018,1,8,0,0,0,0,11/5/2018,GM,
41ub_210_1_7august,41UB,210,l,7,8,August,2018,1,6,0,0,0,0,11/5/2018,GM,"repressed, part of tip was broken off and has pollen on it, located near the tip"
41ub_210_2_7august,41UB,210,l,7,8,August,2018,2,15,0,0,0,1,11/5/2018,GM,
27ub_210_1_7august,27UB,210,r,7,8,August,2018,1,1,0,0,0,0,11/5/2018,GM,
48b_211_1_7august,48B,211,l,7,8,August,2018,1,6,0,0,0,0,11/5/2018,GM,
46b_211_1_7august,46B,211,r,7,8,August,2018,1,10,0,0,1,0,11/5/2018,GM,
46b_211_2_7august,46B,211,r,7,8,August,2018,2,4,0,0,0,0,11/5/2018,GM,
43b_212_1_7august,43B,212,l,7,8,August,2018,1,0,0,0,0,0,11/5/2018,GM,
36b_212_1_7august,36B,212,r,7,8,August,2018,1,0,0,0,0,0,11/5/2018,GM,
36b_212_2_7august,36B,212,r,7,8,August,2018,2,0,0,0,0,0,11/5/2018,GM,
43ub_213_1_2august,43UB,213,l,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
43ub_213_2_2august,43UB,213,l,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
14ub_213_1_2august,14UB,213,r,2,7,August,2018,1,14,0,0,2,1,11/5/2018,GM,
14ub_213_2_2august,14UB,213,r,2,7,August,2018,2,10,0,0,0,0,11/5/2018,GM,
34ub_214_1_2august,34UB,214,l,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
34ub_214_2_2august,34UB,214,l,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
44ub_214_1_2august,44UB,214,r,2,7,August,2018,1,0,0,0,1,0,11/5/2018,GM,
45ub_215_1_2august,45UB,215,l,2,7,August,2018,1,22,0,0,0,0,11/5/2018,GM,
45ub_215_2_2august,45UB,215,l,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
45ub_215_3_2august,45UB,215,l,2,7,August,2018,3,0,0,0,0,1,11/5/2018,GM,
45ub_215_1_2august,45UB,215,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
45ub_215_2_2august,45UB,215,r,2,7,August,2018,2,4,0,1,0,0,11/5/2018,GM,
19ub_216_1_2august,19UB,216,l,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
36ub_216_1_2august,36UB,216,r,2,7,August,2018,1,2,0,0,0,0,11/5/2018,GM,
36ub_216_2_2august,36UB,216,r,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
36ub_216_3_2august,36UB,216,r,2,7,August,2018,3,0,0,0,0,0,11/5/2018,GM,
36ub_216_4_2august,36UB,216,r,2,7,August,2018,4,0,0,0,0,0,11/5/2018,GM,
48ub_217_1_2august,48UB,217,l,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
32ub_217_1_2august,32UB,217,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
33ub_218_1_2august,33UB,218,l,2,7,August,2018,1,3,0,0,0,0,11/5/2018,GM,
33ub_218_2_2august,33UB,218,l,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
37ub_218_1_2august,37UB,218,r,2,7,August,2018,1,0,0,1,0,0,11/5/2018,GM,
38ub_219_1_2august,38UB,219,l,2,7,August,2018,1,5,0,0,0,0,11/5/2018,GM,
38ub_219_2_2august,38UB,219,l,2,7,August,2018,2,3,0,0,0,1,11/5/2018,GM,
38ub_219_3_2august,38UB,219,l,2,7,August,2018,3,13,0,0,1,3,11/5/2018,GM,
40ub_219_1_2august,40UB,219,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
40ub_219_2_2august,40UB,219,r,2,7,August,2018,2,2,0,1,0,0,11/5/2018,GM,
41ub_220_1_2august,41UB,220,l,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
41ub_220_2_2august,41UB,220,l,2,7,August,2018,2,5,0,0,0,0,11/5/2018,GM,
41ub_220_3_2august,41UB,220,l,2,7,August,2018,3,4,0,0,0,0,11/5/2018,GM,
25ub_220_1_2august,25UB,220,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
27ub_221_1_2august,27UB,221,l,2,7,August,2018,1,3,0,0,0,1,11/5/2018,GM,
27ub_221_2_2august,27UB,221,l,2,7,August,2018,2,1,0,0,0,0,11/5/2018,GM,
27ub_221_3_2august,27UB,221,l,2,7,August,2018,3,0,0,0,0,0,11/5/2018,GM,
27ub_221_1_2august,27UB,221,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
27ub_221_2_2august,27UB,221,r,2,7,August,2018,2,3,0,0,0,0,11/5/2018,GM,
27ub_221_3_2august,27UB,221,r,2,7,August,2018,3,0,0,0,0,0,11/5/2018,GM,
48b_222_1_2august,48B,222,l,2,7,August,2018,1,1,0,4,0,0,11/5/2018,GM,
48b_222_2_2august,48B,222,l,2,7,August,2018,2,15,0,0,0,0,11/5/2018,GM,
31b_222_1_2august,31B,222,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
3b_223_1_2august,3B,223,l,2,7,August,2018,1,16,0,0,0,0,11/5/2018,GM,
3b_223_2_2august,3B,223,l,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
47b_223_1_2august,47B,223,r,2,7,August,2018,1,18,0,0,0,0,11/5/2018,GM,
47b_223_2_2august,47B,223,r,2,7,August,2018,2,36,0,0,0,3,11/5/2018,GM,
33b_224_1_2august,33B,224,l,2,7,August,2018,1,1,0,0,0,0,11/5/2018,GM,
32b_224_1_2august,32B,224,r,2,7,August,2018,1,9,0,1,3,0,11/5/2018,GM,
46b_225_1_2august,46B,225,l,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
19b_225_1_2august,19B,225,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
19b_225_2_2august,19B,225,r,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
44b_226_1_2august,44B,226,l,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
35b_226_1_2august,35B,226,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
36b_227_1_2august,36B,227,l,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
36b_227_2_2august,36B,227,l,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
36b_227_3_2august,36B,227,l,2,7,August,2018,3,9,0,2,0,0,11/5/2018,GM,
34b_227_1_2august,34B,227,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
43b_228_1_2august,43B,228,l,2,7,August,2018,1,3,0,0,0,0,11/5/2018,GM,
43b_228_2_2august,43B,228,l,2,7,August,2018,2,8,0,0,0,0,11/5/2018,GM,
43b_228_3_2august,43B,228,l,2,7,August,2018,3,0,0,1,0,0,11/5/2018,GM,
45b_228_1_2august,45B,228,r,2,7,August,2018,1,2,0,0,0,0,11/5/2018,GM,
14b_229_1_2august,14B,229,l,2,7,August,2018,1,1,0,0,0,0,11/5/2018,GM,
14b_229_2_2august,14B,229,l,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
16b_229_1_2august,16B,229,r,2,7,August,2018,1,4,0,0,0,0,11/5/2018,GM,
16b_229_2_2august,16B,229,r,2,7,August,2018,2,12,0,0,1,0,11/5/2018,GM,
16b_229_3_2august,16B,229,r,2,7,August,2018,3,14,0,0,0,0,11/5/2018,GM,
16b_229_4_2august,16B,229,r,2,7,August,2018,4,NA,NA,NA,NA,NA,11/5/2018,GM,no tip
16b_230_1_2august,16B,230,l,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
16b_230_2_2august,16B,230,l,2,7,August,2018,2,11,0,0,1,0,11/5/2018,GM,
38b_230_1_2august,38B,230,r,2,7,August,2018,1,1,0,0,0,0,11/5/2018,GM,
38b_230_2_2august,38B,230,r,2,7,August,2018,2,4,0,0,1,1,11/5/2018,GM,
30b_231_1_2august,30B,231,l,2,7,August,2018,1,1,0,0,0,0,11/5/2018,GM,
40b_231_1_2august,40B,231,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
40b_231_2_2august,40B,231,r,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
27b_232_1_2august,27B,232,l,2,7,August,2018,1,6,0,1,0,2,11/5/2018,GM,
39b_232_1_2august,39B,232,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
26b_233_1_2august,26B,233,l,2,7,August,2018,1,0,0,0,0,1,11/5/2018,GM,
26b_233_2_2august,26B,233,l,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
41b_233_1_2august,41B,233,r,2,7,August,2018,1,2,0,1,0,0,11/5/2018,GM,
41b_233_2_2august,41B,233,r,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
41b_233_3_2august,41B,233,r,2,7,August,2018,3,5,0,0,0,0,11/5/2018,GM,
41b_233_4_2august,41B,233,r,2,7,August,2018,4,7,0,5,0,0,11/5/2018,GM,
41b_234_1_2august,41B,234,l,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
41b_234_2_2august,41B,234,l,2,7,August,2018,2,2,0,0,0,0,11/5/2018,GM,
41b_234_3_2august,41B,234,l,2,7,August,2018,3,14,0,1,0,0,11/5/2018,GM,
42b_234_1_2august,42B,234,r,2,7,August,2018,1,0,0,0,0,1,11/5/2018,GM,
23b_235_1_2august,23B,235,l,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
23b_235_2_2august,23B,235,l,2,7,August,2018,2,0,0,1,0,1,11/5/2018,GM,
23b_235_3_2august,23B,235,l,2,7,August,2018,3,0,0,1,0,0,11/5/2018,GM,
23b_235_4_2august,23B,235,l,2,7,August,2018,4,0,0,0,0,0,11/5/2018,GM,
23b_235_1_2august,23B,235,r,2,7,August,2018,1,0,0,0,0,0,11/5/2018,GM,
23b_235_2_2august,23B,235,r,2,7,August,2018,2,0,0,0,0,0,11/5/2018,GM,
23b_235_3_2august,23B,235,r,2,7,August,2018,3,0,0,1,0,2,11/5/2018,GM,
23b_235_4_2august,23B,235,r,2,7,August,2018,4,0,0,0,0,0,11/5/2018,GM,
25ub_236_1_17july,25UB,236,l,17,2,July,2018,1,0,0,0,0,0,11/5/2018,GM,
25ub_236_2_17july,25UB,236,l,17,2,July,2018,2,0,0,0,0,0,11/5/2018,GM,
25ub_236_3_17july,25UB,236,l,17,2,July,2018,3,NA,NA,NA,NA,NA,11/5/2018,GM,tip missing
